ImagePath,Layer_1_True,Layer_1_ans,Layer_2_True,Layer_2_ans,Layer_3_True,Layer_3_ans,sub_class,subtwo_class,super_class
CF PS DEFORMATION@NP@CF@CF_20220920_B8587RE-1-3.jpg,CF,CF,NP,NP,CF PS DEFORMATION,CF PS DEFORMATION,"['NP', 'OP', 'UP', 'INT']","['CF PS DEFORMATION', 'PV-HOLE-T', 'ITO-RESIDUE-T', 'FIBER', 'GLASS CULLET']","['CF', 'TFT']"
POLYMER@OP@CF@Cell_20220828_7L2B83H9A0MB-1-3.jpg,CF,CF,OP,OP,POLYMER,POLYMER,"['OP', 'NP', 'UP', 'INT']","['POLYMER', 'FIBER', 'PI SPOT-WITH PAR', 'CF REPAIR FAIL', 'M1-ABNORMAL']","['CF', 'TFT']"
CF PS DEFORMATION@NP@CF@CF_20220616_B55A84A-1-1.jpg,CF,CF,NP,NP,CF PS DEFORMATION,CF PS DEFORMATION,"['NP', 'OP', 'UP', 'INT']","['CF PS DEFORMATION', 'PV-HOLE-T', 'AS-RESIDUE-E', 'ITO-RESIDUE-T', 'FIBER']","['CF', 'TFT']"
CF REPAIR FAIL@NP@CF@CF_20220926_B85V9SL-1-3.jpg,CF,CF,NP,NP,CF REPAIR FAIL,CF REPAIR FAIL,"['NP', 'UP', 'INT', 'OP']","['CF REPAIR FAIL', 'CF PS DEFORMATION', 'PV-HOLE-T', 'GLASS CULLET', 'GLASS BROKEN']","['CF', 'TFT']"
GLASS BROKEN@INT@TFT@Cell_20220811_B74S2ZK-2-4.jpg,TFT,TFT,INT,INT,GLASS BROKEN,GLASS BROKEN,"['INT', 'NP', 'UP', 'OP']","['GLASS BROKEN', 'ESD', 'GLASS CULLET', 'PI SPOT-WITH PAR', 'ITO-RESIDUE-T']","['TFT', 'CF']"
GLASS BROKEN@INT@TFT@Cell_20220726_B71Y0ZS-1-1.jpg,TFT,TFT,INT,INT,GLASS BROKEN,GLASS BROKEN,"['INT', 'NP', 'UP', 'OP']","['GLASS BROKEN', 'PV-HOLE-T', 'CF REPAIR FAIL', 'GLASS CULLET', 'FIBER']","['TFT', 'CF']"
CF DEFECT@NP@CF@CF_20220724_B56Q1AC-1-2.jpg,CF,CF,NP,NP,CF DEFECT,CF DEFECT,"['NP', 'INT', 'UP', 'OP']","['CF DEFECT', 'PV-HOLE-T', 'CF REPAIR FAIL', 'ITO-RESIDUE-T', 'AS-RESIDUE-E']","['CF', 'TFT']"
GLASS BROKEN@INT@TFT@Cell_20220808_B7536LA-2-3.jpg,TFT,TFT,INT,INT,GLASS BROKEN,GLASS BROKEN,"['INT', 'NP', 'UP', 'OP']","['GLASS BROKEN', 'GLASS CULLET', 'CF DEFECT', 'PV-HOLE-T', 'CF REPAIR FAIL']","['TFT', 'CF']"
CF REPAIR FAIL@NP@CF@CF_20220620_B54T6QD-1-3.jpg,CF,CF,NP,NP,CF REPAIR FAIL,CF REPAIR FAIL,"['NP', 'UP', 'INT', 'OP']","['CF REPAIR FAIL', 'CF PS DEFORMATION', 'PV-HOLE-T', 'POLYMER', 'ITO-RESIDUE-T']","['CF', 'TFT']"
POLYMER@OP@CF@Cell_20220926_B3035RM-1-3.jpg,CF,CF,OP,OP,POLYMER,POLYMER,"['OP', 'INT', 'UP', 'NP']","['POLYMER', 'FIBER', 'M1-ABNORMAL', 'CF DEFECT', 'ESD']","['CF', 'TFT']"
GLASS CULLET@OP@CF@Cell_20220717_B7ET1GJ-1-4.jpg,CF,CF,OP,OP,GLASS CULLET,GLASS CULLET,"['OP', 'NP', 'UP', 'INT']","['GLASS CULLET', 'CF DEFECT', 'FIBER', 'LIGHT METAL', 'ITO-RESIDUE-T']","['CF', 'TFT']"
PI SPOT-WITH PAR@UP@TFT@Cell_20220504_B4Q45CA-1-2.jpg,TFT,TFT,UP,UP,PI SPOT-WITH PAR,PI SPOT-WITH PAR,"['UP', 'NP', 'INT', 'OP']","['PI SPOT-WITH PAR', 'ESD', 'AS-RESIDUE-E', 'CF DEFECT', 'PV-HOLE-T']","['TFT', 'CF']"
POLYMER@OP@CF@Cell_20220822_CS2B716920BE-1-3.jpg,CF,CF,OP,OP,POLYMER,POLYMER,"['OP', 'INT', 'UP', 'NP']","['POLYMER', 'M1-ABNORMAL', 'FIBER', 'ESD', 'PI SPOT-WITH PAR']","['CF', 'TFT']"
POLYMER@OP@CF@Cell_20220630_B4ZN7WF-1-3.jpg,CF,CF,OP,OP,POLYMER,POLYMER,"['OP', 'INT', 'NP', 'UP']","['POLYMER', 'FIBER', 'M1-ABNORMAL', 'CF PS DEFORMATION', 'CF DEFECT']","['CF', 'TFT']"
CF REPAIR FAIL@NP@CF@CF_20220901_B64F3E4-1-3.jpg,CF,CF,NP,NP,CF REPAIR FAIL,CF REPAIR FAIL,"['NP', 'OP', 'UP', 'INT']","['CF REPAIR FAIL', 'FIBER', 'ITO-RESIDUE-T', 'AS-RESIDUE-E', 'CF PS DEFORMATION']","['CF', 'TFT']"
CF DEFECT@NP@CF@CF_20221010_B97A3LE-1-4.jpg,CF,CF,NP,NP,CF DEFECT,CF DEFECT,"['NP', 'INT', 'OP', 'UP']","['CF DEFECT', 'CF PS DEFORMATION', 'ITO-RESIDUE-T', 'FIBER', 'ESD']","['CF', 'TFT']"
FIBER@UP@TFT@Cell_20220611_B33R1PD-1-3.jpg,TFT,TFT,UP,UP,FIBER,FIBER,"['UP', 'OP', 'INT', 'NP']","['FIBER', 'ITO-RESIDUE-T', 'POLYMER', 'M1-ABNORMAL', 'CF PS DEFORMATION']","['TFT', 'CF']"
FIBER@OP@CF@Cell_20220519_B52Y64M-1-3.jpg,CF,CF,OP,OP,FIBER,FIBER,"['OP', 'INT', 'NP', 'UP']","['FIBER', 'M1-ABNORMAL', 'GLASS CULLET', 'CF DEFECT', 'PI SPOT-WITH PAR']","['CF', 'TFT']"
GLASS BROKEN@INT@TFT@Cell_20221102_3J2B91P3P0BA-1-1.jpg,TFT,TFT,INT,INT,GLASS BROKEN,GLASS BROKEN,"['INT', 'NP', 'UP', 'OP']","['GLASS BROKEN', 'GLASS CULLET', 'AS-RESIDUE-E', 'ITO-RESIDUE-T', 'CF REPAIR FAIL']","['TFT', 'CF']"
PI SPOT-WITH PAR@UP@TFT@Cell_20220906_B65C6XE-1-3.jpg,TFT,TFT,UP,UP,PI SPOT-WITH PAR,PI SPOT-WITH PAR,"['UP', 'NP', 'INT', 'OP']","['PI SPOT-WITH PAR', 'ITO-RESIDUE-T', 'CF PS DEFORMATION', 'ESD', 'AS-RESIDUE-E']","['TFT', 'CF']"
ESD@INT@TFT@Cell_20220830_C82B7489M0CJ-1-1.jpg,TFT,TFT,INT,INT,ESD,ESD,"['INT', 'UP', 'OP', 'NP']","['ESD', 'M1-ABNORMAL', 'FIBER', 'LIGHT METAL', 'CF DEFECT']","['TFT', 'CF']"
POLYMER@OP@CF@Cell_20220503_B4UY34M-1-4.jpg,CF,CF,OP,OP,POLYMER,POLYMER,"['OP', 'INT', 'NP', 'UP']","['POLYMER', 'FIBER', 'M1-ABNORMAL', 'PV-HOLE-T', 'GLASS CULLET']","['CF', 'TFT']"
GLASS BROKEN@INT@TFT@Cell_20220808_B75G4MN-1-4.jpg,TFT,TFT,INT,INT,GLASS BROKEN,GLASS BROKEN,"['INT', 'UP', 'NP', 'OP']","['GLASS BROKEN', 'CF DEFECT', 'ESD', 'PI SPOT-WITH PAR', 'PV-HOLE-T']","['TFT', 'CF']"
FIBER@OP@CF@Cell_20220821_B81U4DK-1-3.jpg,CF,CF,OP,OP,FIBER,FIBER,"['OP', 'INT', 'NP', 'UP']","['FIBER', 'PV-HOLE-T', 'M1-ABNORMAL', 'CF DEFECT', 'ESD']","['CF', 'TFT']"
GLASS BROKEN@INT@TFT@Cell_20220812_B4RE6W0-1-1.jpg,TFT,TFT,INT,INT,GLASS BROKEN,GLASS BROKEN,"['INT', 'NP', 'UP', 'OP']","['GLASS BROKEN', 'AS-RESIDUE-E', 'ITO-RESIDUE-T', 'CF REPAIR FAIL', 'PI SPOT-WITH PAR']","['TFT', 'CF']"
LIGHT METAL@UP@CF@Cell_20221018_B85Y4JY-1-2.jpg,CF,CF,UP,UP,LIGHT METAL,LIGHT METAL,"['UP', 'NP', 'INT', 'OP']","['LIGHT METAL', 'PV-HOLE-T', 'M1-ABNORMAL', 'FIBER', 'CF REPAIR FAIL']","['CF', 'TFT']"
PI SPOT-WITH PAR@UP@CF@Cell_20220827_B63E8MH-1-3.jpg,CF,CF,UP,UP,PI SPOT-WITH PAR,PI SPOT-WITH PAR,"['UP', 'OP', 'INT', 'NP']","['PI SPOT-WITH PAR', 'FIBER', 'PV-HOLE-T', 'M1-ABNORMAL', 'ESD']","['CF', 'TFT']"
PV-HOLE-T@NP@TFT@Array_20221025_H7EJ9ED-1-3.jpg,TFT,TFT,NP,NP,PV-HOLE-T,PV-HOLE-T,"['NP', 'UP', 'INT', 'OP']","['PV-HOLE-T', 'ITO-RESIDUE-T', 'CF DEFECT', 'CF PS DEFORMATION', 'ESD']","['TFT', 'CF']"
AS-RESIDUE-E@NP@TFT@Array_20220507_B4T301C-1-2.jpg,TFT,TFT,NP,NP,AS-RESIDUE-E,AS-RESIDUE-E,"['NP', 'UP', 'INT', 'OP']","['AS-RESIDUE-E', 'LIGHT METAL', 'FIBER', 'CF PS DEFORMATION', 'ESD']","['TFT', 'CF']"
POLYMER@OP@CF@Cell_20220920_B4YK1PR-1-3.jpg,CF,CF,OP,OP,POLYMER,POLYMER,"['OP', 'INT', 'NP', 'UP']","['POLYMER', 'FIBER', 'M1-ABNORMAL', 'PI SPOT-WITH PAR', 'ESD']","['CF', 'TFT']"
PI SPOT-WITH PAR@UP@TFT@Cell_20220628_B6291EF-1-4.jpg,TFT,TFT,UP,UP,PI SPOT-WITH PAR,PI SPOT-WITH PAR,"['UP', 'OP', 'INT', 'NP']","['PI SPOT-WITH PAR', 'FIBER', 'CF PS DEFORMATION', 'PV-HOLE-T', 'AS-RESIDUE-E']","['TFT', 'CF']"
FIBER@OP@CF@Cell_20220524_B35S2WL-1-2.jpg,CF,CF,OP,OP,FIBER,FIBER,"['OP', 'UP', 'INT', 'NP']","['FIBER', 'PV-HOLE-T', 'CF DEFECT', 'PI SPOT-WITH PAR', 'GLASS BROKEN']","['CF', 'TFT']"
GLASS BROKEN@INT@TFT@Cell_20221022_BANG6FR-1-2.jpg,TFT,TFT,INT,INT,GLASS BROKEN,GLASS BROKEN,"['INT', 'UP', 'OP', 'NP']","['GLASS BROKEN', 'LIGHT METAL', 'FIBER', 'CF PS DEFORMATION', 'PV-HOLE-T']","['TFT', 'CF']"
PI SPOT-WITH PAR@UP@TFT@Cell_20220616_B4TF94Q-1-2.jpg,TFT,TFT,UP,UP,PI SPOT-WITH PAR,PI SPOT-WITH PAR,"['UP', 'OP', 'INT', 'NP']","['PI SPOT-WITH PAR', 'ITO-RESIDUE-T', 'LIGHT METAL', 'CF PS DEFORMATION', 'GLASS BROKEN']","['TFT', 'CF']"
ITO-RESIDUE-T@NP@TFT@Array_20221027_BANG2NL-1-3.jpg,TFT,TFT,NP,NP,ITO-RESIDUE-T,ITO-RESIDUE-T,"['NP', 'INT', 'OP', 'UP']","['ITO-RESIDUE-T', 'AS-RESIDUE-E', 'CF PS DEFORMATION', 'M1-ABNORMAL', 'POLYMER']","['TFT', 'CF']"
CF PS DEFORMATION@NP@CF@CF_20220831_B65N9KG-1-3.jpg,CF,CF,NP,NP,CF PS DEFORMATION,CF PS DEFORMATION,"['NP', 'UP', 'OP', 'INT']","['CF PS DEFORMATION', 'CF DEFECT', 'LIGHT METAL', 'PV-HOLE-T', 'ITO-RESIDUE-T']","['CF', 'TFT']"
POLYMER@OP@CF@Cell_20220823_9H2B7748H0CD-1-3.jpg,CF,CF,OP,OP,POLYMER,POLYMER,"['OP', 'UP', 'INT', 'NP']","['POLYMER', 'GLASS CULLET', 'CF PS DEFORMATION', 'PI SPOT-WITH PAR', 'M1-ABNORMAL']","['CF', 'TFT']"
PV-HOLE-T@NP@TFT@Array_20220519_GV2B1388U0GD-1-1.jpg,TFT,TFT,NP,NP,PV-HOLE-T,PV-HOLE-T,"['NP', 'UP', 'INT', 'OP']","['PV-HOLE-T', 'FIBER', 'CF PS DEFORMATION', 'ESD', 'LIGHT METAL']","['TFT', 'CF']"
PI SPOT-WITH PAR@UP@CF@Cell_20220517_B52E2NQ-1-3.jpg,CF,CF,UP,UP,PI SPOT-WITH PAR,PI SPOT-WITH PAR,"['UP', 'OP', 'NP', 'INT']","['PI SPOT-WITH PAR', 'GLASS CULLET', 'M1-ABNORMAL', 'PV-HOLE-T', 'ITO-RESIDUE-T']","['CF', 'TFT']"
CF REPAIR FAIL@NP@CF@CF_20220507_B4YV1FR-1-1.jpg,CF,CF,NP,NP,CF REPAIR FAIL,CF REPAIR FAIL,"['NP', 'OP', 'INT', 'UP']","['CF REPAIR FAIL', 'CF PS DEFORMATION', 'FIBER', 'GLASS CULLET', 'PI SPOT-WITH PAR']","['CF', 'TFT']"
ESD@INT@TFT@Cell_20220702_B4Z341F-1-3.jpg,TFT,TFT,INT,INT,ESD,ESD,"['INT', 'NP', 'UP', 'OP']","['ESD', 'GLASS BROKEN', 'CF REPAIR FAIL', 'AS-RESIDUE-E', 'PV-HOLE-T']","['TFT', 'CF']"
FIBER@UP@TFT@Cell_20220628_B4Z34EL-1-2.jpg,TFT,TFT,UP,UP,FIBER,FIBER,"['UP', 'INT', 'OP', 'NP']","['FIBER', 'POLYMER', 'AS-RESIDUE-E', 'CF REPAIR FAIL', 'GLASS CULLET']","['TFT', 'CF']"
ITO-RESIDUE-T@NP@TFT@Array_20220807_B75A4BA-1-3.jpg,TFT,TFT,NP,NP,ITO-RESIDUE-T,ITO-RESIDUE-T,"['NP', 'OP', 'INT', 'UP']","['ITO-RESIDUE-T', 'AS-RESIDUE-E', 'POLYMER', 'CF PS DEFORMATION', 'CF REPAIR FAIL']","['TFT', 'CF']"
PV-HOLE-T@NP@TFT@Array_20220514_B4MV4CK-1-1.jpg,TFT,TFT,NP,NP,PV-HOLE-T,PV-HOLE-T,"['NP', 'OP', 'UP', 'INT']","['PV-HOLE-T', 'ITO-RESIDUE-T', 'FIBER', 'M1-ABNORMAL', 'PI SPOT-WITH PAR']","['TFT', 'CF']"
CF DEFECT@NP@CF@CF_20220825_B80S4XD-1-3.jpg,CF,CF,NP,NP,CF DEFECT,CF DEFECT,"['NP', 'UP', 'INT', 'OP']","['CF DEFECT', 'CF PS DEFORMATION', 'ITO-RESIDUE-T', 'FIBER', 'PI SPOT-WITH PAR']","['CF', 'TFT']"
CF REPAIR FAIL@NP@CF@CF_20220720_C92B3E03N0CA-1-3.jpg,CF,CF,NP,NP,CF REPAIR FAIL,CF REPAIR FAIL,"['NP', 'INT', 'UP', 'OP']","['CF REPAIR FAIL', 'PV-HOLE-T', 'ITO-RESIDUE-T', 'GLASS BROKEN', 'CF PS DEFORMATION']","['CF', 'TFT']"
LIGHT METAL@UP@CF@Cell_20220730_B60E64A-1-4.jpg,CF,CF,UP,UP,LIGHT METAL,LIGHT METAL,"['UP', 'NP', 'INT', 'OP']","['LIGHT METAL', 'PV-HOLE-T', 'M1-ABNORMAL', 'CF PS DEFORMATION', 'FIBER']","['CF', 'TFT']"
M1-ABNORMAL@NP@TFT@Array_20220501_B4V81TL-1-2.jpg,TFT,TFT,NP,NP,M1-ABNORMAL,M1-ABNORMAL,"['NP', 'UP', 'OP', 'INT']","['M1-ABNORMAL', 'PV-HOLE-T', 'ITO-RESIDUE-T', 'FIBER', 'CF PS DEFORMATION']","['TFT', 'CF']"
PV-HOLE-T@NP@TFT@Array_20220527_B4PH2VD-1-2.jpg,TFT,TFT,NP,NP,PV-HOLE-T,PV-HOLE-T,"['NP', 'UP', 'INT', 'OP']","['PV-HOLE-T', 'ITO-RESIDUE-T', 'CF DEFECT', 'CF PS DEFORMATION', 'FIBER']","['TFT', 'CF']"
LIGHT METAL@UP@CF@Cell_20221101_BAR41DR-1-1.jpg,CF,CF,UP,UP,LIGHT METAL,LIGHT METAL,"['UP', 'NP', 'INT', 'OP']","['LIGHT METAL', 'PV-HOLE-T', 'POLYMER', 'M1-ABNORMAL', 'ESD']","['CF', 'TFT']"
CF REPAIR FAIL@NP@CF@CF_20220627_B4Q254G-1-2.jpg,CF,CF,NP,NP,CF REPAIR FAIL,CF REPAIR FAIL,"['NP', 'INT', 'UP', 'OP']","['CF REPAIR FAIL', 'M1-ABNORMAL', 'PV-HOLE-T', 'AS-RESIDUE-E', 'ITO-RESIDUE-T']","['CF', 'TFT']"
M1-ABNORMAL@NP@TFT@Array_20220905_B6507S3-1-2.jpg,TFT,TFT,NP,NP,M1-ABNORMAL,M1-ABNORMAL,"['NP', 'OP', 'UP', 'INT']","['M1-ABNORMAL', 'ITO-RESIDUE-T', 'PV-HOLE-T', 'CF PS DEFORMATION', 'AS-RESIDUE-E']","['TFT', 'CF']"
GLASS CULLET@OP@CF@Cell_20220901_B21U64F-1-4.jpg,CF,CF,OP,OP,GLASS CULLET,GLASS CULLET,"['OP', 'UP', 'NP', 'INT']","['GLASS CULLET', 'LIGHT METAL', 'ITO-RESIDUE-T', 'AS-RESIDUE-E', 'PV-HOLE-T']","['CF', 'TFT']"
LIGHT METAL@UP@CF@Cell_20220921_9H2B64K2D0FE-1-4.jpg,CF,CF,UP,UP,LIGHT METAL,LIGHT METAL,"['UP', 'NP', 'INT', 'OP']","['LIGHT METAL', 'ITO-RESIDUE-T', 'PV-HOLE-T', 'M1-ABNORMAL', 'ESD']","['CF', 'TFT']"
POLYMER@OP@CF@Cell_20221005_8L2B9139A0BF-1-3.jpg,CF,CF,OP,OP,POLYMER,POLYMER,"['OP', 'INT', 'NP', 'UP']","['POLYMER', 'FIBER', 'M1-ABNORMAL', 'PV-HOLE-T', 'CF DEFECT']","['CF', 'TFT']"
PI SPOT-WITH PAR@UP@TFT@Cell_20220831_B63L4QY-1-3.jpg,TFT,TFT,UP,UP,PI SPOT-WITH PAR,PI SPOT-WITH PAR,"['UP', 'OP', 'INT', 'NP']","['PI SPOT-WITH PAR', 'POLYMER', 'GLASS BROKEN', 'AS-RESIDUE-E', 'LIGHT METAL']","['TFT', 'CF']"
ESD@INT@TFT@Cell_20220925_B91W5HF-1-1.jpg,TFT,TFT,INT,INT,ESD,ESD,"['INT', 'UP', 'OP', 'NP']","['ESD', 'CF DEFECT', 'FIBER', 'CF PS DEFORMATION', 'LIGHT METAL']","['TFT', 'CF']"
CF PS DEFORMATION@NP@CF@CF_20220617_B55A4SA-1-1.jpg,CF,CF,NP,NP,CF PS DEFORMATION,CF PS DEFORMATION,"['NP', 'INT', 'UP', 'OP']","['CF PS DEFORMATION', 'PV-HOLE-T', 'ITO-RESIDUE-T', 'AS-RESIDUE-E', 'LIGHT METAL']","['CF', 'TFT']"
POLYMER@OP@TFT@Cell_20220621_8L2B4ZT9C0EF-1-2.jpg,TFT,TFT,OP,OP,POLYMER,POLYMER,"['OP', 'NP', 'UP', 'INT']","['POLYMER', 'PV-HOLE-T', 'M1-ABNORMAL', 'ITO-RESIDUE-T', 'CF DEFECT']","['TFT', 'CF']"
CF REPAIR FAIL@NP@CF@CF_20220516_B4PA5LN-1-2.jpg,CF,CF,NP,NP,CF REPAIR FAIL,CF REPAIR FAIL,"['NP', 'UP', 'INT', 'OP']","['CF REPAIR FAIL', 'ITO-RESIDUE-T', 'CF PS DEFORMATION', 'AS-RESIDUE-E', 'POLYMER']","['CF', 'TFT']"
PI SPOT-WITH PAR@UP@TFT@Cell_20220501_B4V791A-1-2.jpg,TFT,TFT,UP,UP,PI SPOT-WITH PAR,PI SPOT-WITH PAR,"['UP', 'INT', 'NP', 'OP']","['PI SPOT-WITH PAR', 'CF PS DEFORMATION', 'POLYMER', 'CF REPAIR FAIL', 'ESD']","['TFT', 'CF']"
PI SPOT-WITH PAR@UP@TFT@Cell_20220810_B63L835-1-2.jpg,TFT,TFT,UP,UP,PI SPOT-WITH PAR,PI SPOT-WITH PAR,"['UP', 'OP', 'INT', 'NP']","['PI SPOT-WITH PAR', 'CF PS DEFORMATION', 'POLYMER', 'FIBER', 'ITO-RESIDUE-T']","['TFT', 'CF']"
FIBER@OP@CF@Cell_20220830_B81U6JF-1-3.jpg,CF,CF,OP,OP,FIBER,FIBER,"['OP', 'INT', 'NP', 'UP']","['FIBER', 'PV-HOLE-T', 'ESD', 'CF DEFECT', 'GLASS CULLET']","['CF', 'TFT']"
PI SPOT-WITH PAR@UP@TFT@Cell_20220528_B4TD73A-1-2.jpg,TFT,TFT,UP,UP,PI SPOT-WITH PAR,PI SPOT-WITH PAR,"['UP', 'NP', 'INT', 'OP']","['PI SPOT-WITH PAR', 'PV-HOLE-T', 'AS-RESIDUE-E', 'FIBER', 'CF PS DEFORMATION']","['TFT', 'CF']"
CF REPAIR FAIL@NP@CF@CF_20220904_B71W1MK-1-3.jpg,CF,CF,NP,NP,CF REPAIR FAIL,CF REPAIR FAIL,"['NP', 'INT', 'UP', 'OP']","['CF REPAIR FAIL', 'ITO-RESIDUE-T', 'AS-RESIDUE-E', 'LIGHT METAL', 'PV-HOLE-T']","['CF', 'TFT']"
GLASS CULLET@OP@CF@Cell_20221013_B97A4DH-1-4.jpg,CF,CF,OP,OP,GLASS CULLET,GLASS CULLET,"['OP', 'UP', 'NP', 'INT']","['GLASS CULLET', 'LIGHT METAL', 'CF PS DEFORMATION', 'CF DEFECT', 'FIBER']","['CF', 'TFT']"
POLYMER@UP@TFT@Cell_20220504_B3E251E-1-1.jpg,TFT,TFT,UP,UP,POLYMER,POLYMER,"['UP', 'NP', 'OP', 'INT']","['POLYMER', 'ITO-RESIDUE-T', 'CF REPAIR FAIL', 'AS-RESIDUE-E', 'ESD']","['TFT', 'CF']"
POLYMER@OP@CF@Cell_20220830_A67M82S-1-3.jpg,CF,CF,OP,OP,POLYMER,POLYMER,"['OP', 'NP', 'INT', 'UP']","['POLYMER', 'FIBER', 'PV-HOLE-T', 'CF DEFECT', 'M1-ABNORMAL']","['CF', 'TFT']"
CF REPAIR FAIL@NP@CF@CF_20220906_1N2B77363UZZ-1-3.jpg,CF,CF,NP,NP,CF REPAIR FAIL,CF REPAIR FAIL,"['NP', 'OP', 'INT', 'UP']","['CF REPAIR FAIL', 'PV-HOLE-T', 'ESD', 'CF PS DEFORMATION', 'ITO-RESIDUE-T']","['CF', 'TFT']"
CF REPAIR FAIL@NP@CF@CF_20220811_7L1BAQ27V0KD-1-3.jpg,CF,CF,NP,NP,CF REPAIR FAIL,CF REPAIR FAIL,"['NP', 'UP', 'INT', 'OP']","['CF REPAIR FAIL', 'ITO-RESIDUE-T', 'FIBER', 'CF PS DEFORMATION', 'PV-HOLE-T']","['CF', 'TFT']"
AS-RESIDUE-E@NP@TFT@Array_20220729_B74T3TN-1-3.jpg,TFT,TFT,NP,NP,AS-RESIDUE-E,AS-RESIDUE-E,"['NP', 'UP', 'OP', 'INT']","['AS-RESIDUE-E', 'ITO-RESIDUE-T', 'POLYMER', 'CF DEFECT', 'FIBER']","['TFT', 'CF']"
CF REPAIR FAIL@NP@CF@CF_20220921_B84W63E-1-3.jpg,CF,CF,NP,NP,CF REPAIR FAIL,CF REPAIR FAIL,"['NP', 'INT', 'OP', 'UP']","['CF REPAIR FAIL', 'CF DEFECT', 'PV-HOLE-T', 'FIBER', 'CF PS DEFORMATION']","['CF', 'TFT']"
POLYMER@OP@TFT@Cell_20220730_B4WS82E-1-4.jpg,TFT,TFT,OP,OP,POLYMER,POLYMER,"['OP', 'UP', 'INT', 'NP']","['POLYMER', 'FIBER', 'CF PS DEFORMATION', 'AS-RESIDUE-E', 'ITO-RESIDUE-T']","['TFT', 'CF']"
ESD@INT@TFT@Cell_20221025_BCTT8NP-1-1.jpg,TFT,TFT,INT,INT,ESD,ESD,"['INT', 'UP', 'OP', 'NP']","['ESD', 'PI SPOT-WITH PAR', 'GLASS CULLET', 'GLASS BROKEN', 'FIBER']","['TFT', 'CF']"
PI SPOT-WITH PAR@UP@TFT@Cell_20220522_B4XS7NN-1-2.jpg,TFT,TFT,UP,UP,PI SPOT-WITH PAR,PI SPOT-WITH PAR,"['UP', 'NP', 'OP', 'INT']","['PI SPOT-WITH PAR', 'AS-RESIDUE-E', 'PV-HOLE-T', 'GLASS CULLET', 'ITO-RESIDUE-T']","['TFT', 'CF']"
CF REPAIR FAIL@NP@CF@CF_20220915_B8570RB-1-3.jpg,CF,CF,NP,NP,CF REPAIR FAIL,CF REPAIR FAIL,"['NP', 'OP', 'UP', 'INT']","['CF REPAIR FAIL', 'CF PS DEFORMATION', 'AS-RESIDUE-E', 'LIGHT METAL', 'ITO-RESIDUE-T']","['CF', 'TFT']"
CF REPAIR FAIL@NP@CF@CF_20220502_B4V811B-1-1.jpg,CF,CF,NP,NP,CF REPAIR FAIL,CF REPAIR FAIL,"['NP', 'INT', 'UP', 'OP']","['CF REPAIR FAIL', 'M1-ABNORMAL', 'ITO-RESIDUE-T', 'CF DEFECT', 'GLASS BROKEN']","['CF', 'TFT']"
PV-HOLE-T@NP@TFT@Array_20220504_B3B60WC-1-1.jpg,TFT,TFT,NP,UP,PV-HOLE-T,POLYMER,"['UP', 'NP', 'INT', 'OP']","['POLYMER', 'PV-HOLE-T', 'PI SPOT-WITH PAR', 'LIGHT METAL', 'CF DEFECT']","['TFT', 'CF']"
POLYMER@OP@CF@Cell_20221007_B87934F-1-3.jpg,CF,CF,OP,OP,POLYMER,POLYMER,"['OP', 'NP', 'INT', 'UP']","['POLYMER', 'CF PS DEFORMATION', 'FIBER', 'PI SPOT-WITH PAR', 'CF REPAIR FAIL']","['CF', 'TFT']"
LIGHT METAL@UP@CF@Cell_20220514_7U2B34J9E0FE-1-1.jpg,CF,CF,UP,UP,LIGHT METAL,LIGHT METAL,"['UP', 'NP', 'INT', 'OP']","['LIGHT METAL', 'ITO-RESIDUE-T', 'PI SPOT-WITH PAR', 'CF PS DEFORMATION', 'FIBER']","['CF', 'TFT']"
PI SPOT-WITH PAR@UP@CF@Cell_20220728_B4SP6CB-1-3.jpg,CF,CF,UP,UP,PI SPOT-WITH PAR,PI SPOT-WITH PAR,"['UP', 'NP', 'INT', 'OP']","['PI SPOT-WITH PAR', 'AS-RESIDUE-E', 'POLYMER', 'FIBER', 'M1-ABNORMAL']","['CF', 'TFT']"
ITO-RESIDUE-T@NP@TFT@Array_20221020_B7644YJ-1-2.jpg,TFT,TFT,NP,NP,ITO-RESIDUE-T,ITO-RESIDUE-T,"['NP', 'UP', 'INT', 'OP']","['ITO-RESIDUE-T', 'PV-HOLE-T', 'M1-ABNORMAL', 'AS-RESIDUE-E', 'FIBER']","['TFT', 'CF']"
PV-HOLE-T@NP@TFT@Array_20220715_B4WS8RD-1-1.jpg,TFT,TFT,NP,NP,PV-HOLE-T,PV-HOLE-T,"['NP', 'OP', 'UP', 'INT']","['PV-HOLE-T', 'POLYMER', 'FIBER', 'CF PS DEFORMATION', 'ESD']","['TFT', 'CF']"
AS-RESIDUE-E@NP@TFT@Array_20221001_B95Y6MJ-1-4.jpg,TFT,TFT,NP,NP,AS-RESIDUE-E,AS-RESIDUE-E,"['NP', 'UP', 'INT', 'OP']","['AS-RESIDUE-E', 'ITO-RESIDUE-T', 'CF DEFECT', 'FIBER', 'CF PS DEFORMATION']","['TFT', 'CF']"
CF DEFECT@NP@CF@CF_20220515_B4XZ4ZC-1-3.jpg,CF,CF,NP,NP,CF DEFECT,CF DEFECT,"['NP', 'INT', 'OP', 'UP']","['CF DEFECT', 'GLASS BROKEN', 'POLYMER', 'ESD', 'PI SPOT-WITH PAR']","['CF', 'TFT']"
